wgt,female,age,educ,inc_q,emp_in,urbanicity,account_fin,account_mob,account,dig_account,borrowed,saved,receive_wages,receive_transfers,receive_pensions,receive_agriculture,merchantpay_dig,pay_utilities,domestic_remittances,anydigpayment,fin2,fin17a,fin17c,fin19,fin20,fin22a,fin22b,fin22d,fin22e,fin22f,fin24,fin24a,fin24b,fin24c,fh1,fh2,fh2a,fin30,fin32,fin37,fin38,fin42,fin45,internet_use,con1,con24
2.989628854,1,52,1,3,1,1,1,0,1,0,1,0,4,4,4,2,0,2,3,0,2,2,2,2,2,2,2,2,2,1,7,,1,2,2,2,2,1,2,2,2,1,3,0,2,2
3.075212481,1,24,1,2,1,1,1,0,1,0,1,0,2,4,4,4,0,4,3,0,2,2,2,2,2,1,2,2,2,2,3,1,3,2,2,2,2,2,1,2,2,2,7,0,1,2
1.249113817,2,22,2,4,2,1,1,0,1,1,0,0,4,4,4,4,1,4,1,1,1,2,2,2,2,2,2,2,2,2,1,2,4,2,1,2,2,2,2,2,2,2,5,1,1,1
1.92534722,2,47,1,2,1,1,1,0,1,0,1,0,2,1,4,4,0,1,2,1,2,2,2,2,2,2,2,1,2,1,3,1,1,2,1,2,2,1,1,1,2,2,3,0,1,2
0.970236138,1,25,2,2,2,1,1,0,1,1,0,1,1,4,4,4,0,1,3,1,1,1,1,2,2,2,2,2,2,2,5,2,2,2,2,2,2,1,1,2,2,2,4,1,1,1
1.375880734,2,50,2,3,1,1,1,0,1,0,1,0,4,4,4,4,0,2,3,0,1,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,4,1,1,1
0.392986035,2,15,2,4,2,2,1,0,1,0,0,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2,2,2,2,8,1,1,1
1.763618345,1,67,1,1,2,2,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,1,2,1,4,1,2,2,2,2,2,2,2,2,3,0,2,2
1.56026538,1,28,1,1,2,2,0,0,0,0,0,0,4,2,4,4,0,2,3,0,2,2,2,2,2,2,2,2,2,2,7,,5,1,2,2,1,1,2,1,2,2,4,0,1,2
0.918603542,1,15,2,1,2,2,0,0,0,0,0,0,4,4,4,4,0,2,3,0,2,2,2,2,2,2,2,2,2,2,8,,2,1,2,2,2,1,2,2,2,2,1,1,2,1
0.183241411,2,66,1,4,1,1,0,0,0,0,0,0,2,4,4,4,0,2,3,0,2,2,2,2,2,2,2,2,2,2,8,,5,1,2,2,2,1,1,2,2,2,7,0,2,2
2.521184604,1,27,2,1,2,1,1,0,1,1,1,1,4,1,4,4,1,2,3,1,1,2,1,2,2,1,1,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,5,0,1,2
0.351010347,2,21,2,4,1,1,1,1,1,1,1,1,4,4,4,1,1,4,3,1,1,1,2,2,2,2,2,2,2,1,1,2,4,2,2,2,2,2,2,2,2,1,4,1,1,1
0.379973662,1,30,2,3,2,2,1,0,1,0,0,1,4,4,4,4,0,3,3,0,2,2,2,2,2,2,2,2,2,2,4,1,2,2,2,2,2,1,2,2,2,2,4,1,1,1
1.367868716,1,48,2,2,2,1,1,0,1,0,1,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,1,2,1,7,,3,2,2,2,2,2,2,2,2,2,4,0,1,2
0.280030871,1,69,2,5,2,2,0,0,0,0,1,0,4,4,4,4,0,1,3,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,3,0,1,2
0.772018692,1,28,2,3,2,2,1,0,1,1,1,1,4,4,4,4,0,2,2,0,1,1,1,1,2,1,2,2,2,2,5,1,1,2,2,1,1,1,2,2,2,2,4,0,1,2
1.693989072,2,18,2,5,2,1,0,0,0,0,1,0,4,3,4,4,0,4,2,0,2,2,2,2,2,2,2,2,2,1,3,2,1,1,1,1,2,2,2,1,2,2,5,1,1,1
0.183241411,1,62,1,1,2,2,1,0,1,0,0,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,8,,5,2,2,2,2,2,2,2,2,2,4,0,1,2
0.420209667,2,67,2,3,2,2,1,0,1,0,0,1,4,4,4,2,0,1,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,4,0,1,2
0.657298383,1,37,2,1,1,1,1,0,1,0,1,0,4,4,4,4,0,2,3,1,1,2,2,2,2,2,2,2,2,2,3,2,3,1,2,2,2,1,2,2,2,2,4,0,1,2
1.347560817,1,25,2,5,1,2,1,0,1,1,1,1,1,4,4,4,1,4,3,1,1,1,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,7,1,1,1
1.672779675,2,40,1,2,1,2,1,0,1,0,1,0,4,4,4,4,0,2,3,0,2,2,2,2,2,2,2,2,2,1,4,1,4,2,2,2,2,1,2,2,2,2,4,0,1,2
0.564559121,1,35,2,5,2,2,1,0,1,1,0,1,4,3,4,4,0,4,3,1,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,2,2,4,1,1,1
1.481434817,2,33,2,3,1,1,1,0,1,0,1,0,2,1,4,4,0,4,3,1,1,2,2,2,2,2,2,2,2,1,2,2,3,1,2,2,2,2,1,1,2,2,4,0,1,2
0.195612644,2,60,2,4,1,2,0,0,0,0,1,0,2,4,4,4,0,1,3,0,2,2,2,2,2,2,2,2,2,1,3,1,1,2,2,2,2,1,1,2,2,2,4,0,1,2
0.766004587,2,63,2,5,2,2,1,0,1,1,0,0,4,4,4,4,0,2,3,0,1,2,2,2,2,2,2,2,2,2,2,1,4,2,2,2,2,1,2,2,2,2,3,1,1,1
0.595963413,2,68,1,5,1,1,1,0,1,0,0,1,2,4,4,4,0,4,3,0,2,1,1,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,1,2,2,2,3,0,2,2
0.483878446,2,18,2,2,1,1,1,0,1,0,0,0,4,4,4,2,0,1,3,1,2,2,2,2,2,2,2,2,2,2,5,2,1,2,2,2,2,1,2,2,2,1,4,0,1,2
1.092920759,2,79,1,2,2,2,1,0,1,0,0,1,1,4,1,4,0,2,3,1,1,1,2,2,2,2,2,2,2,2,9,,3,2,2,2,2,1,1,2,1,2,4,0,2,2
0.811330219,1,46,2,5,1,1,1,0,1,1,1,1,1,4,4,4,1,2,1,1,1,1,2,2,2,2,1,2,2,1,2,1,2,2,1,1,2,1,1,2,2,2,4,1,1,1
1.486702956,2,21,2,3,2,2,1,0,1,0,0,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,3,1,1,1
0.27323019,2,79,2,5,2,1,1,0,1,0,1,1,4,1,4,4,0,2,3,1,2,1,2,2,2,2,2,2,2,1,2,1,3,2,2,2,2,1,2,1,2,2,4,0,2,2
1.137802543,1,23,1,3,1,1,0,0,0,0,1,0,2,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,1,4,2,1,1,2,2,2,2,1,2,2,2,4,0,1,2
0.665040052,1,62,1,1,1,1,1,0,1,0,0,0,1,1,4,4,0,2,3,1,2,2,2,2,2,2,2,2,2,2,7,,2,1,2,2,2,1,1,1,2,2,1,0,1,2
2.877837962,1,17,2,3,2,2,1,0,1,0,0,1,4,4,4,4,0,4,3,0,2,1,2,2,2,2,2,2,2,2,7,,2,2,2,2,2,2,2,2,2,2,5,0,2,2
2.019858096,1,49,1,2,2,1,0,0,0,0,1,0,4,4,4,4,0,2,3,0,2,2,2,2,2,2,2,2,2,1,2,1,4,1,2,2,2,1,2,2,2,2,4,0,2,2
1.636410275,2,22,2,4,2,2,1,0,1,0,0,0,4,4,4,4,0,4,3,0,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,4,1,1,2
0.562088577,1,54,2,4,1,1,1,0,1,1,1,0,4,4,4,4,0,2,3,0,1,2,2,2,2,2,1,1,2,1,2,1,1,2,2,2,2,1,2,2,2,2,6,0,1,2
0.765738603,1,30,2,3,2,1,1,0,1,1,0,1,4,4,4,4,0,4,3,0,2,1,2,2,2,2,2,2,2,2,1,2,4,2,2,2,2,2,2,2,2,2,6,0,1,2
1.171331476,2,61,1,1,1,1,1,0,1,0,1,0,4,1,4,4,0,1,3,1,2,2,2,2,2,2,1,1,2,1,7,,1,2,2,2,2,1,2,1,2,2,4,0,1,2
1.79257401,1,26,2,4,1,1,1,1,1,1,1,1,1,1,4,2,1,4,3,1,2,1,1,2,2,2,2,2,2,1,2,1,1,1,2,2,1,2,1,1,2,1,5,0,1,2
0.416087983,1,63,1,2,2,1,1,0,1,0,0,0,4,1,4,4,0,4,3,1,2,2,2,2,2,2,2,2,2,2,7,,5,1,2,2,2,2,2,1,2,2,3,0,2,2
2.225750585,2,25,3,5,1,2,1,0,1,1,1,1,1,4,4,4,1,4,3,1,1,1,2,1,2,1,2,2,1,2,1,2,4,2,2,2,2,2,1,2,2,2,5,1,1,1
1.002235912,1,41,2,5,1,2,1,0,1,1,1,0,1,4,4,4,1,4,3,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,3,1,1,1
0.554385063,1,43,2,1,2,2,1,0,1,0,1,0,4,3,4,4,0,4,3,0,2,2,2,2,2,2,1,1,2,1,4,1,1,1,2,2,2,2,2,1,2,2,4,1,2,1
1.22298191,1,38,1,3,2,1,0,0,0,0,0,0,4,4,4,2,0,4,3,0,2,2,2,2,2,2,2,2,2,2,2,1,4,2,2,2,2,2,2,2,2,1,4,0,1,2
0.660140013,2,44,2,4,1,2,1,0,1,1,1,0,2,4,4,4,0,2,3,0,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,4,1,1,2
1.298033104,1,24,2,4,2,1,1,0,1,0,1,1,4,4,4,4,0,3,3,0,2,2,1,2,2,2,2,2,2,1,7,,2,2,2,2,2,1,2,2,2,2,4,0,2,2
3.115103982,2,43,2,4,2,1,1,0,1,1,1,1,4,1,4,4,0,2,3,1,1,2,1,1,2,1,1,2,2,2,1,2,3,2,2,2,2,1,2,1,2,2,6,0,2,2
3.115103982,1,34,2,2,2,1,1,0,1,1,0,1,4,4,4,4,0,2,3,0,1,1,2,2,2,2,2,2,2,2,4,1,5,2,2,2,2,1,2,2,2,2,4,0,1,2
1.79257401,1,28,1,2,1,1,1,0,1,0,1,0,1,1,4,4,0,2,3,1,1,2,2,2,2,2,1,1,2,1,3,1,1,1,2,2,2,1,1,1,2,2,4,0,2,2
0.183241411,1,66,2,5,2,1,1,0,1,1,0,0,4,4,1,4,0,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,5,2,2,1,2,1,2,2,1,2,4,1,1,1
1.014305169,2,74,1,1,2,1,1,0,1,1,0,0,1,4,4,4,0,1,3,1,1,2,2,2,2,2,2,2,2,2,3,1,2,2,2,2,2,1,1,2,2,2,3,0,2,2
0.417365743,1,65,2,1,2,1,1,0,1,0,0,0,4,4,4,2,0,4,3,0,2,2,2,2,2,2,2,2,2,2,5,1,2,2,2,2,2,2,2,2,2,1,8,0,1,2
0.989956743,1,49,2,5,1,2,1,0,1,1,1,1,1,4,4,4,1,2,3,1,1,2,2,1,2,2,1,2,2,1,3,2,2,2,2,2,1,1,1,2,2,2,4,1,1,1
0.501877796,2,76,2,4,1,1,1,0,1,1,1,1,1,4,4,2,0,4,3,1,1,1,2,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,1,1,0,1,2
1.82002471,1,38,2,3,2,1,1,0,1,1,0,0,4,4,4,4,0,4,1,1,1,2,2,1,2,2,2,2,2,2,4,1,4,1,1,2,2,2,2,2,2,2,4,0,1,2
1.283218742,2,56,1,2,2,1,0,0,0,0,1,0,2,4,4,4,0,4,3,0,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,4,0,1,2
0.751181387,1,68,1,1,2,1,1,0,1,0,0,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,7,,4,2,2,2,2,2,2,2,2,2,1,0,1,2
0.897293974,1,21,2,1,2,1,1,0,1,1,1,1,4,4,4,4,0,4,3,1,1,1,2,2,2,2,2,2,2,2,9,,4,2,2,2,2,2,2,2,2,2,5,1,1,1
1.191596655,1,20,2,4,1,1,1,0,1,0,1,1,2,4,4,4,0,2,2,0,2,1,1,2,2,1,1,2,1,2,5,2,3,1,1,1,2,1,1,2,2,2,4,1,1,1
1.093226952,1,29,2,2,2,1,1,0,1,1,1,0,4,4,4,4,0,1,3,1,1,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,4,1,1,2
1.677502624,2,18,2,4,1,1,0,0,0,0,1,0,2,4,4,4,0,2,3,0,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2,2,4,1,1,2
0.558033514,2,62,2,5,1,1,1,0,1,1,1,0,4,4,4,4,0,1,2,1,2,2,2,2,2,1,2,2,2,1,5,1,1,2,2,1,2,1,2,2,2,2,4,0,1,2
0.535690934,2,22,2,4,2,2,1,0,1,1,0,0,1,4,4,4,0,2,3,1,1,2,2,2,2,2,2,2,2,2,5,2,1,2,2,2,2,1,1,2,2,2,1,1,1,1
1.379109956,1,56,2,3,2,2,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,4,0,2,2
0.183241411,1,76,2,5,2,2,1,0,1,0,1,1,4,4,4,4,0,4,3,0,2,1,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,3,0,1,2
0.20455597,1,69,2,5,1,2,0,0,0,0,0,1,2,4,4,4,0,2,3,0,2,2,2,2,2,2,2,2,2,2,1,2,5,2,2,2,2,1,1,2,2,2,4,1,2,1
0.329388066,1,67,2,3,2,1,1,0,1,0,0,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,7,,4,2,2,2,2,2,2,2,2,2,3,0,1,2
1.442094307,2,48,1,2,1,1,1,0,1,1,1,0,2,1,4,4,0,2,2,1,2,2,2,2,2,1,1,2,2,2,3,3,1,2,2,1,2,1,1,1,2,2,4,0,1,2
0.187375537,2,53,2,5,1,1,1,0,1,1,1,1,1,4,4,4,0,1,3,1,1,2,1,1,2,1,2,2,2,1,5,1,1,1,2,2,2,1,1,2,2,2,4,1,1,1
0.668157275,1,42,2,5,2,2,1,0,1,0,0,1,4,4,4,3,0,2,3,0,2,1,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,1,5,1,1,1
1.131763345,2,41,2,5,1,1,1,0,1,1,1,0,1,4,4,2,0,4,1,1,1,2,2,1,2,2,1,2,2,1,6,1,4,2,1,1,2,2,1,2,2,1,6,1,1,2
0.268169375,1,51,2,3,2,1,1,0,1,0,1,0,4,1,4,2,0,1,3,1,2,2,2,1,2,1,1,1,2,2,5,2,2,2,2,2,2,1,2,1,2,1,3,0,1,2
1.963822411,2,25,2,3,1,2,1,0,1,1,0,1,4,4,4,4,0,3,3,0,1,1,2,2,2,2,2,2,2,2,7,,2,2,2,2,2,1,2,2,2,2,5,0,1,2
1.773929821,1,29,2,4,2,2,1,0,1,1,1,0,4,4,4,4,0,2,2,0,1,2,2,2,2,2,1,1,2,1,4,2,1,1,1,1,2,1,2,2,2,2,4,0,1,2
1.449094521,1,50,1,3,2,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,7,,5,2,2,2,2,2,2,2,2,2,4,0,2,2
1.320999985,1,24,2,4,2,1,1,0,1,1,1,0,4,4,4,4,0,4,3,0,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,4,1,1,1
1.205518107,1,24,2,5,1,1,1,0,1,1,0,1,1,4,4,2,0,2,3,1,1,1,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2,1,3,1,1,1
0.34196016,1,61,1,5,2,1,1,0,1,0,1,0,2,4,1,4,0,2,3,1,2,2,2,2,2,2,2,2,2,2,5,1,4,1,2,2,2,1,1,2,1,2,3,0,1,2
0.451755019,1,73,1,2,1,1,1,0,1,0,1,0,4,1,4,4,0,2,3,1,2,2,2,2,2,2,2,1,2,2,2,1,3,1,2,2,2,1,2,1,2,2,3,0,1,2
1.118792999,2,19,2,5,2,1,1,0,1,0,1,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,7,1,1,1
0.498716374,2,52,2,3,1,2,1,0,1,0,0,0,1,4,1,4,0,2,3,1,1,2,2,2,2,2,2,2,2,2,5,1,2,2,2,2,2,1,1,2,1,2,5,0,1,2
0.968389302,1,30,2,4,1,1,1,0,1,1,0,1,4,4,4,4,0,4,3,0,2,1,1,2,2,2,2,2,2,2,4,2,3,2,2,2,2,2,2,2,2,2,4,1,1,2
0.372356069,1,67,2,2,2,1,1,0,1,0,1,0,4,4,4,4,0,1,3,1,2,2,2,2,2,2,2,2,2,1,5,1,4,1,2,2,2,1,2,2,2,2,4,0,1,2
0.280531836,2,19,2,5,2,1,1,0,1,1,1,1,4,4,4,4,1,4,1,1,1,1,2,2,2,2,1,2,2,2,2,2,4,2,1,1,2,2,2,2,2,2,5,1,2,1
1.643081175,1,35,2,4,2,1,0,0,0,0,1,0,4,4,4,4,0,2,3,0,2,2,2,2,2,1,2,2,2,1,5,1,1,2,2,2,2,1,2,2,2,2,5,0,1,2
0.61836085,1,57,2,2,1,2,1,0,1,1,1,0,1,4,4,4,0,4,2,1,1,2,2,2,2,2,2,2,2,1,5,1,5,2,1,2,2,2,1,2,2,2,4,0,1,2
1.408957204,1,25,2,1,2,1,1,0,1,1,0,0,4,1,4,4,1,4,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,4,1,1,1
0.240123627,1,66,1,1,1,2,0,0,0,0,1,0,2,4,4,4,0,2,3,0,2,2,2,2,2,2,2,2,2,1,7,,1,2,2,2,2,1,1,2,2,2,4,0,2,2
0.394028742,1,68,1,1,1,1,1,0,1,0,0,1,4,4,4,4,0,4,3,0,2,1,2,2,2,2,2,2,2,2,5,1,4,2,2,2,2,2,2,2,2,2,3,0,1,2
1.73769555,2,60,1,4,2,1,1,0,1,0,0,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,0,2,2
0.34196016,1,64,1,4,2,1,1,0,1,0,0,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,5,1,5,2,2,2,1,2,2,2,2,2,3,0,1,2
1.643081175,1,35,1,2,1,1,1,0,1,0,0,0,4,1,4,2,0,4,3,1,2,2,2,2,2,2,2,2,2,2,4,1,1,1,2,2,2,2,2,1,2,1,5,0,2,2
0.930134948,2,37,2,5,1,2,1,0,1,1,1,0,4,4,4,4,0,2,1,1,1,2,2,2,2,2,1,2,2,1,3,3,2,2,1,1,1,1,2,2,2,2,5,1,1,1
0.284760285,2,87,2,4,2,2,1,0,1,0,0,0,4,4,1,4,0,2,3,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,3,0,1,2
0.987928388,1,32,2,3,2,1,1,0,1,0,1,1,4,4,4,4,0,4,2,0,1,2,1,1,2,1,1,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,5,0,1,2
0.60949737,1,41,1,2,2,1,0,0,0,0,1,0,4,4,4,4,0,2,2,0,2,2,2,2,2,2,1,1,2,1,2,1,1,2,2,1,2,1,2,2,2,2,4,0,2,2
0.583821959,2,74,1,1,2,1,1,0,1,0,0,0,4,2,4,4,0,2,3,0,2,2,2,2,2,2,2,2,2,2,2,1,5,2,2,2,2,1,2,1,2,2,1,0,1,2
0.290029866,1,57,1,5,2,1,1,0,1,0,0,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,0,1,2
0.945340822,1,62,1,1,2,1,1,0,1,0,1,1,4,4,4,4,0,4,3,0,2,1,1,2,2,2,2,2,2,2,7,,2,2,2,2,2,2,2,2,2,2,4,0,2,2
1.706703815,1,15,2,2,2,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,2,1,4,1,2,2,2,2,2,2,2,2,5,1,2,2
1.725845034,1,38,2,1,1,1,1,0,1,0,1,1,4,4,4,4,0,4,3,0,2,2,1,2,2,2,2,2,2,1,5,1,2,2,2,2,2,2,2,2,2,2,4,0,2,2
0.57923185,2,63,1,5,1,1,1,0,1,0,0,0,4,4,4,4,0,1,3,1,2,2,2,2,2,2,2,2,2,2,3,2,3,1,2,2,2,1,2,2,2,2,3,0,2,2
0.724297025,1,38,2,1,2,2,1,0,1,1,0,0,4,4,4,4,0,4,3,0,1,2,2,2,2,2,2,2,2,2,5,1,1,2,2,2,2,2,2,2,2,2,5,0,1,2
0.213134657,1,68,1,2,2,2,1,0,1,0,1,0,4,1,4,4,0,2,3,1,2,2,2,2,2,2,2,2,2,1,8,,1,1,2,2,2,1,2,1,2,2,3,0,2,2
0.339207274,1,67,1,2,2,1,1,0,1,1,0,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,7,,5,2,2,2,2,2,2,2,2,2,4,0,2,2
0.788884046,2,39,2,5,1,1,1,0,1,1,1,1,4,4,4,4,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,2,2,2,1,1,2,1,2,2,2,2,6,1,1,1
0.183241411,1,65,1,5,2,1,1,0,1,0,0,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,0,1,2
0.954935608,2,45,1,2,1,1,1,0,1,0,1,1,4,4,4,4,0,2,2,0,2,2,1,2,2,2,1,2,1,1,5,2,2,2,2,1,2,1,2,2,2,2,5,0,1,2
0.305947361,1,28,1,4,1,1,1,0,1,1,1,1,4,1,4,4,0,1,3,1,1,1,2,2,2,1,2,2,1,2,4,1,1,2,2,2,1,1,2,1,2,2,4,1,1,1
1.227254766,2,59,1,3,1,1,1,0,1,0,1,1,4,4,4,4,0,2,3,0,2,1,2,2,2,2,2,1,2,2,7,,2,2,2,2,2,1,2,2,2,2,4,0,2,2
1.052490001,1,43,2,2,1,1,1,0,1,0,0,0,4,1,4,4,0,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,5,0,1,2
0.183241411,1,78,2,2,2,1,1,0,1,0,1,0,4,4,4,4,0,2,3,0,2,2,2,2,2,2,2,1,2,2,7,,5,2,2,2,2,1,2,2,2,2,3,0,1,2
0.797043317,1,53,2,5,1,1,1,0,1,1,1,0,4,4,4,4,0,4,3,0,1,2,2,2,2,2,2,2,2,1,5,1,1,2,2,2,2,2,2,2,2,2,5,0,2,2
0.19267761,2,73,1,5,2,1,1,0,1,0,1,0,4,4,4,4,0,2,3,0,1,2,2,2,2,2,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,0,1,2
1.81881291,1,64,1,2,2,1,1,0,1,1,0,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,6,1,1,2,2,2,2,2,2,2,2,2,4,0,2,2
0.476039261,2,56,1,5,1,2,1,0,1,1,1,1,1,4,4,4,0,1,3,1,1,1,1,2,2,2,2,2,2,2,1,3,4,1,2,2,2,1,1,2,2,2,7,0,1,2
0.183241411,2,58,1,5,1,1,1,0,1,0,1,0,2,4,4,4,0,1,3,1,2,2,2,2,2,2,2,2,2,1,7,,5,1,2,2,2,1,1,2,2,2,4,1,1,1
0.709629124,1,18,2,4,2,2,1,0,1,0,0,1,4,4,4,4,0,1,3,1,2,1,2,2,2,2,2,2,2,2,5,1,1,2,2,2,2,1,2,2,2,2,2,1,1,1
1.678801526,2,49,2,3,1,2,1,0,1,1,0,0,1,4,4,4,1,4,3,1,1,2,2,2,2,2,2,2,2,2,5,1,4,2,2,2,2,2,1,2,2,2,4,1,1,1
0.652040655,2,84,1,1,2,2,1,0,1,0,1,0,4,4,1,4,0,2,3,1,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,1,2,2,1,2,3,0,2,2
0.464580194,1,70,1,5,2,1,0,0,0,0,0,0,4,2,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,1,2,2,1,0,1,2
1.218994739,1,35,2,5,2,1,1,0,1,0,1,1,4,4,4,4,0,1,2,1,2,1,1,2,2,2,1,1,2,1,2,1,1,2,1,2,1,1,2,2,2,2,2,0,1,2
1.213124759,1,39,2,2,1,1,1,0,1,0,1,1,4,1,4,2,0,1,3,1,2,2,1,2,2,1,2,1,2,1,2,1,1,2,2,2,2,1,2,1,2,1,2,1,2,2
0.308693855,1,64,1,4,2,1,1,0,1,0,0,0,4,4,4,2,0,2,3,0,2,2,2,2,2,2,2,2,2,2,5,1,5,2,2,2,2,1,2,2,2,1,3,0,1,2
0.183241411,1,63,2,5,2,2,1,0,1,0,0,0,4,4,4,4,0,2,3,0,2,2,2,2,2,2,2,2,2,2,2,1,5,1,2,2,2,1,2,2,2,2,4,0,1,2
0.183241411,2,33,2,5,2,1,1,0,1,1,0,1,1,4,4,4,1,4,3,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,4,1,1,1
0.389828127,2,72,2,3,2,2,1,0,1,0,1,1,4,4,3,4,0,2,3,0,2,1,2,2,2,2,2,1,2,1,5,1,1,2,2,2,2,1,2,2,1,2,4,0,1,2
0.420046306,1,84,2,5,2,2,1,0,1,0,1,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,1,7,,5,2,2,2,2,2,2,2,2,2,4,0,2,2
0.863259438,2,74,1,1,2,2,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,2,1,4,2,2,2,2,2,2,2,2,2,1,0,2,2
0.183241411,1,68,2,5,2,1,1,0,1,0,0,0,4,4,1,4,0,4,3,1,1,2,2,2,2,2,2,2,2,2,4,1,2,2,2,2,2,2,2,2,1,2,3,0,1,2
0.183241411,1,34,2,3,1,1,1,0,1,0,1,1,1,4,4,4,0,2,1,1,1,2,1,2,2,1,2,2,1,1,5,2,2,2,1,1,1,1,1,2,2,2,4,0,1,2
2.644616718,2,49,1,2,1,1,1,0,1,1,1,0,1,1,4,4,0,4,3,1,1,2,2,2,2,2,2,1,2,1,4,1,2,2,2,2,2,2,1,1,2,2,4,1,1,1
1.130577528,1,66,1,3,2,1,1,0,1,0,0,1,4,4,4,3,0,4,4,0,2,2,1,2,2,2,2,2,2,2,2,4,5,2,3,3,2,2,2,2,2,1,4,0,1,3
1.754758848,1,37,2,1,2,2,1,0,1,0,1,0,4,4,4,4,0,2,2,0,2,2,2,2,2,2,2,2,2,1,7,,2,2,2,1,2,1,2,2,2,2,4,0,1,2
3.115103982,2,42,2,2,1,1,1,0,1,1,1,1,2,4,4,4,0,4,3,1,1,2,1,2,2,2,2,2,2,1,3,1,4,2,2,2,2,2,1,2,2,2,4,1,1,1
1.229057411,1,62,1,5,2,1,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,1,2,2,7,,1,2,2,2,2,2,2,2,2,2,4,0,1,2
0.319262037,2,69,1,5,2,2,1,0,1,0,0,0,4,4,4,3,0,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,6,0,1,2
