"year","economy","economycode","regionwb","pop_adult","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity","account_fin","account_mob","account","dig_account","borrowed","saved","receive_wages","receive_transfers","receive_pensions","receive_agriculture","merchantpay_dig","pay_utilities","domestic_remittances","anydigpayment","fin2","fin3","fin4","fin5","fin6","fin8","fin9a","fin9b","fin10","fin17a","fin17c","fin18","fin19","fin20","fin22a","fin22b","fin22d","fin22e","fin22f","fin23","fin24","fin24a","fin24b","fin24c","fin25e1","fin25e2","fin25e4","fin26a","fin26b","fh1","fh2","fh2a","fin30","fin32","fin37","fin38","fin42","fin45","internet_use","con1","con9","con11","con12","con14","con17","con18","con20","con21","con23","con24","con25"
2024,"Sri Lanka","LKA","South Asia",17109247,131560597,2.75201829827065,2,15,2,5,2,2,1,0,1,0,0,0,4,4,4,4,0,4,3,0,2,2,2,4,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,4,2,2,2,2,2,2,2,2,2,2,5,1,2,1,1,1,1,1,1,1,2,2,1,1
2024,"Sri Lanka","LKA","South Asia",17109247,204184574,1.34641839837388,1,25,2,1,2,1,1,0,1,0,1,0,4,4,4,4,0,2,3,0,2,2,2,4,4,2,2,2,1,2,2,2,2,2,2,1,1,2,1,2,7,1,1,2,2,2,5,2,2,2,2,2,1,2,2,2,2,4,0,1,2,2,1,2,1,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,153543764,0.491944516690275,1,21,2,5,2,1,1,0,1,0,0,1,4,4,4,4,1,4,3,1,2,2,2,3,4,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,7,2,1,2,2,2,2,2,2,2,2,5,1,1,1,2,1,1,1,1,2,2,2,1,1
2024,"Sri Lanka","LKA","South Asia",17109247,208167766,1.23744592879674,1,46,2,5,1,2,1,0,1,1,0,1,1,4,4,4,1,4,2,1,1,1,1,2,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,1,4,1,1,1,2,2,2,1,2,2,2,3,1,1,1,2,1,1,4,1,2,2,2,1,1
2024,"Sri Lanka","LKA","South Asia",17109247,163016295,0.70261164162156,1,73,1,2,2,2,1,0,1,0,1,0,4,4,4,4,0,2,2,0,2,2,2,3,3,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,4,2,2,2,1,2,1,2,2,2,2,3,0,2,2,2,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,176737872,0.551622810592752,1,55,1,4,2,2,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,2,2,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,1,1,1,2,2,6,2,2,2,2,2,2,2,2,2,2,4,0,2,2,1,2,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,149115594,0.843460770479532,2,48,1,3,1,1,1,0,1,1,1,0,4,4,4,4,0,1,1,1,1,1,2,3,3,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,3,1,3,1,2,2,4,2,2,1,1,1,1,2,2,2,2,3,0,1,1,1,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,166197038,0.989956743037393,1,52,2,1,1,2,1,0,1,0,0,0,4,4,4,4,0,2,3,0,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,2,2,2,2,2,1,2,2,2,2,6,0,1,1,1,1,1,1,1,1,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,144063124,1.17545552816018,1,61,1,3,1,2,0,0,0,0,0,0,2,4,4,4,0,2,3,0,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,5,1,2,2,4,2,2,2,2,2,1,1,2,2,2,2,0,1,1,2,1,2,3,2,1,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,128035058,0.730708859505051,1,17,2,2,2,2,0,0,0,0,0,0,4,4,4,4,0,4,1,0,2,2,2,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,2,2,4,2,2,1,2,2,2,2,2,2,2,5,1,1,1,2,1,1,2,1,2,2,2,1,2
2024,"Sri Lanka","LKA","South Asia",17109247,133145493,1.76550953254456,1,33,2,2,2,1,1,0,1,0,0,0,4,4,4,4,0,2,3,0,2,2,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,4,2,2,2,2,2,1,2,2,2,2,5,1,1,1,1,1,1,1,1,2,2,2,1,2
2024,"Sri Lanka","LKA","South Asia",17109247,129911444,0.494978371518696,1,45,2,5,2,2,1,0,1,1,0,0,4,4,4,4,0,4,1,1,1,1,1,4,6,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,3,2,2,2,4,1,2,1,2,2,2,2,2,2,2,6,1,1,1,1,1,1,1,1,2,2,2,1,2
2024,"Sri Lanka","LKA","South Asia",17109247,142219907,0.779656254798803,2,66,2,2,1,1,1,0,1,0,1,0,1,4,3,4,0,4,3,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,3,1,5,2,2,2,4,2,2,2,2,2,2,1,2,1,2,2,0,1,2,1,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,198534147,3.11510398249258,2,17,2,3,2,1,1,0,1,0,0,0,4,4,4,4,0,2,3,0,2,2,2,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,4,2,2,2,2,2,1,2,2,2,2,5,1,1,1,2,1,1,1,1,1,2,2,1,2
2024,"Sri Lanka","LKA","South Asia",17109247,208691069,1.16145048585748,1,75,1,4,2,1,1,0,1,0,0,0,4,1,4,4,0,4,3,1,2,2,1,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,1,3,2,2,2,4,2,2,2,2,2,2,2,1,2,2,3,0,2,2,1,2,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,168381240,2.42624951863669,1,42,1,1,2,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,2,2,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,1,1,2,2,2,4,2,2,2,2,2,2,2,2,2,2,1,0,1,8,2,8,2,3,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,151925717,1.1436582976012,2,41,1,3,1,1,1,0,1,0,1,1,4,4,4,4,0,1,3,1,1,2,2,3,3,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2,1,1,4,1,2,2,4,2,1,2,2,1,1,2,2,2,2,4,1,1,1,1,1,1,2,1,1,2,2,1,1
2024,"Sri Lanka","LKA","South Asia",17109247,152643905,2.94820246993544,2,37,2,2,1,1,1,0,1,1,1,1,4,4,4,2,1,4,1,1,1,1,2,2,1,1,1,2,2,1,1,2,1,2,1,1,1,2,1,2,3,1,3,2,2,1,4,2,2,1,1,2,2,2,2,2,1,4,1,1,2,1,1,1,2,1,2,2,2,1,1
2024,"Sri Lanka","LKA","South Asia",17109247,172673439,0.733673522279118,1,55,2,4,2,2,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,2,2,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,1,1,1,2,2,6,2,2,2,2,2,2,2,2,2,2,4,0,2,2,1,2,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,183756183,0.602264091098362,1,60,2,5,1,2,1,0,1,1,1,0,1,4,4,4,1,3,3,1,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,3,1,1,2,1,1,4,2,2,2,2,2,1,1,2,2,2,4,1,1,1,2,1,1,1,1,2,2,1,1,2
2024,"Sri Lanka","LKA","South Asia",17109247,126238052,0.558033513610008,2,63,2,1,1,1,1,0,1,1,0,0,4,1,4,4,0,4,3,1,1,1,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,7,1,2,2,2,2,4,2,2,2,2,2,2,2,1,2,2,4,1,1,1,1,1,1,4,1,2,2,2,1,2
2024,"Sri Lanka","LKA","South Asia",17109247,123064405,0.252834419547154,2,44,2,3,1,2,1,0,1,1,0,0,1,4,4,4,0,1,3,1,1,1,1,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,5,1,1,2,2,2,4,2,2,2,2,2,1,1,2,2,2,4,0,1,2,1,1,1,1,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,119566977,0.501410488526806,2,65,1,2,1,2,0,0,0,0,1,0,2,3,4,4,0,1,3,0,2,2,1,4,3,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,7,1,4,2,2,2,4,2,2,2,2,2,1,1,1,2,2,6,0,1,2,1,1,8,1,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,169031059,0.395989907759749,1,83,1,1,1,1,1,0,1,0,0,0,4,2,2,4,0,4,3,0,2,2,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,1,5,2,2,2,4,2,2,2,2,2,2,2,1,1,2,4,0,1,2,1,2,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,112475882,0.301132045549181,1,60,2,5,2,2,1,0,1,1,0,1,1,4,1,4,0,2,3,1,1,1,1,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,3,1,2,2,4,2,2,2,2,2,1,1,2,1,2,3,1,1,1,1,1,1,1,1,2,2,2,1,2
2024,"Sri Lanka","LKA","South Asia",17109247,173271458,0.183241410734857,1,33,2,3,2,1,1,0,1,0,0,1,4,4,4,4,0,1,3,1,1,2,1,3,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,1,1,2,2,2,4,2,2,2,2,2,1,2,2,2,2,5,1,1,1,1,1,1,1,2,2,2,2,1,2
2024,"Sri Lanka","LKA","South Asia",17109247,131241491,1.85159098772858,2,60,2,2,2,1,1,0,1,1,1,0,2,1,4,4,0,2,3,1,1,1,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,7,1,1,1,2,2,4,2,2,2,2,2,1,1,1,2,2,5,0,2,2,1,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,136199889,0.183241410734857,1,62,1,1,2,1,1,0,1,0,1,0,4,1,4,4,0,1,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,7,1,1,1,2,2,1,2,2,2,2,2,1,2,1,2,2,4,0,1,2,1,1,1,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,182563345,0.626164753179729,1,73,1,1,2,1,1,0,1,1,0,0,3,4,4,4,0,4,3,0,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,8,1,5,1,2,2,6,2,2,2,2,2,2,1,2,2,2,3,0,1,2,2,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,119403584,0.360220091264208,1,47,2,4,2,2,1,0,1,1,1,0,4,4,4,4,0,2,2,1,1,1,2,3,3,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,4,1,4,2,2,2,4,2,2,1,2,2,1,2,2,2,2,4,0,1,1,1,1,1,1,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,187761560,1.31648701502738,1,19,2,3,2,1,1,0,1,0,0,0,4,4,4,4,0,4,3,0,2,2,2,2,4,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,5,1,1,1,2,1,1,1,1,2,2,2,1,2
2024,"Sri Lanka","LKA","South Asia",17109247,202566720,0.183241410734857,1,70,2,4,2,1,1,0,1,0,0,1,4,4,4,4,0,1,3,1,1,2,1,3,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,2,1,1,2,2,2,2,4,0,1,2,1,1,1,1,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,123500409,0.646737364200929,2,79,1,2,2,1,1,0,1,0,0,0,4,1,4,2,0,2,3,1,2,2,1,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,1,1,2,2,2,4,2,2,2,2,2,1,2,1,2,1,3,0,1,2,1,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,114013426,1.58835416493635,2,37,1,5,1,1,1,0,1,1,1,0,4,4,4,4,0,2,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,4,2,2,2,1,2,1,2,2,2,2,4,1,1,1,1,1,1,2,2,2,1,2,1,2
2024,"Sri Lanka","LKA","South Asia",17109247,145664861,2.07184087528518,1,45,1,1,2,1,0,0,0,0,1,0,4,4,4,4,0,2,3,0,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,5,1,2,2,2,2,4,2,2,2,2,2,1,2,2,2,2,4,0,2,2,2,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,163158985,1.51517460048014,1,49,2,3,2,1,1,0,1,0,1,0,4,4,4,4,0,2,3,0,2,2,2,4,3,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,5,2,4,1,2,2,4,2,2,2,2,2,1,2,2,2,2,5,0,1,1,8,4,1,1,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,147848873,0.883773506377847,1,29,2,1,2,1,1,0,1,0,0,1,4,4,4,4,0,4,3,1,1,2,1,3,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,1,3,1,2,2,4,1,2,2,2,2,2,2,2,2,2,2,0,1,2,1,1,2,3,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,171069028,1.79674775620427,1,26,2,2,2,1,1,0,1,1,0,0,1,3,4,4,1,4,3,1,1,1,1,3,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,1,1,4,2,2,2,2,2,2,1,1,2,2,4,1,1,1,2,1,1,1,1,2,2,2,2,1
2024,"Sri Lanka","LKA","South Asia",17109247,129122607,1.19914167995523,1,30,2,5,1,2,1,1,1,1,0,1,1,4,4,4,1,1,3,1,1,1,1,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,3,4,2,1,1,4,1,1,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1
2024,"Sri Lanka","LKA","South Asia",17109247,115488237,2.78218823086962,2,32,2,2,1,2,1,0,1,1,1,0,1,4,4,4,1,4,3,1,1,2,1,2,5,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,4,1,2,2,2,2,2,1,2,2,2,4,1,1,1,1,1,1,4,2,2,2,2,1,1
2024,"Sri Lanka","LKA","South Asia",17109247,182928459,2.14369129389465,2,29,2,5,1,1,1,0,1,1,1,0,1,4,4,4,0,1,2,1,1,1,1,4,1,2,1,2,1,2,2,2,2,2,1,2,2,2,1,2,3,1,1,2,2,2,1,2,2,1,2,2,1,1,2,2,2,6,1,1,1,1,1,1,4,1,2,2,2,1,2
2024,"Sri Lanka","LKA","South Asia",17109247,117108333,0.588820168759919,1,69,2,3,2,1,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,2,2,4,4,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,1,5,2,2,2,4,2,2,2,2,2,2,2,2,2,2,3,0,2,2,2,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,114780870,1.16145048585748,1,89,1,5,2,2,0,0,0,0,0,0,4,2,4,4,0,4,3,0,2,2,2,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,1,1,2,2,2,4,2,2,2,2,2,2,2,1,2,2,7,0,2,2,2,2,2,2,2,2,2,2,3,8
2024,"Sri Lanka","LKA","South Asia",17109247,186075877,0.183241410734857,2,76,1,1,2,1,1,0,1,0,0,0,4,1,4,4,0,1,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,1,6,2,2,2,1,2,2,2,2,2,1,2,1,2,2,6,0,1,2,1,1,2,2,8,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,155939000,0.183241410734857,1,21,2,2,1,1,1,0,1,0,1,0,2,4,4,4,0,1,3,1,1,2,2,4,4,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,5,1,1,1,2,2,1,2,2,2,2,2,1,1,2,2,2,4,1,2,1,1,1,1,2,1,2,2,2,1,2
2024,"Sri Lanka","LKA","South Asia",17109247,209113532,2.23375129928425,1,26,1,2,1,1,1,0,1,1,1,0,4,1,4,4,0,1,1,1,1,1,1,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,3,1,1,2,2,2,4,2,2,2,1,2,1,2,1,2,2,2,0,1,2,1,2,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,129439120,3.11510398249258,2,17,2,3,2,2,0,0,0,0,0,0,4,4,4,4,0,4,2,0,2,2,2,3,3,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,4,1,2,2,4,2,2,1,2,1,2,2,2,2,2,6,1,1,1,2,1,1,1,1,1,2,2,1,1
2024,"Sri Lanka","LKA","South Asia",17109247,171388610,2.38912920235635,1,34,2,1,2,1,1,0,1,0,1,0,4,4,4,4,0,2,3,0,1,2,2,3,4,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,1,1,2,1,2,2,4,2,2,2,2,2,1,2,2,2,2,4,1,1,2,2,1,1,1,2,2,1,2,2,1
2024,"Sri Lanka","LKA","South Asia",17109247,178602901,1.09440471870165,1,45,1,2,2,1,1,0,1,0,1,0,4,4,4,4,0,1,3,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,5,1,4,1,2,2,4,2,2,2,2,2,1,2,2,2,2,5,0,2,2,1,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,181202244,0.208721584393243,1,67,1,1,2,1,1,0,1,0,0,0,4,4,4,4,0,4,2,0,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,4,2,2,2,1,2,2,2,2,2,2,1,0,1,2,2,1,2,2,8,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,136288040,0.858819626400865,1,48,2,4,1,2,1,0,1,1,0,1,4,4,4,4,0,2,3,0,1,1,2,3,3,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,5,2,4,2,2,2,4,2,2,2,2,2,1,2,2,2,2,5,1,1,2,1,1,1,2,2,2,2,2,2,1
2024,"Sri Lanka","LKA","South Asia",17109247,188503323,0.56455912126556,1,36,2,4,2,2,1,0,1,1,1,1,4,4,4,4,1,1,1,1,1,1,1,3,3,1,1,1,2,2,1,1,2,2,2,1,2,2,1,2,1,2,3,2,1,1,4,1,2,2,1,2,1,2,2,2,2,5,1,1,1,1,1,1,1,1,2,2,2,1,2
2024,"Sri Lanka","LKA","South Asia",17109247,143635203,0.551253523747148,2,83,1,1,2,1,0,0,0,0,1,0,4,2,4,4,0,4,3,0,2,2,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,4,1,2,2,4,2,2,2,2,2,2,2,1,2,2,3,0,2,2,2,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,169728823,0.793628220391706,2,79,1,1,2,1,0,0,0,0,0,0,4,2,4,4,0,4,3,0,2,2,2,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,1,2,2,2,2,4,2,2,2,2,2,2,2,1,2,2,3,0,2,2,1,2,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,194627818,1.60891644502519,2,61,1,2,1,1,0,0,0,0,1,1,2,4,4,4,0,4,3,0,2,2,2,3,3,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,3,1,2,1,2,2,4,2,2,2,2,2,2,1,2,2,2,4,0,2,2,1,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,159311179,0.207204248339464,1,56,1,1,1,1,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,1,2,1,2,2,4,2,2,2,2,2,2,2,2,2,2,3,0,1,2,2,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,169014378,1.14098539450146,1,43,1,3,2,1,1,0,1,1,0,1,4,4,4,4,0,4,3,0,1,1,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,1,1
2024,"Sri Lanka","LKA","South Asia",17109247,153254339,0.23171597624342,2,60,1,4,1,1,1,0,1,0,0,0,2,4,4,4,0,2,3,0,2,2,2,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,1,2,2,4,2,2,2,2,2,1,1,2,2,2,2,1,2,1,1,1,1,2,2,2,2,2,1,2
2024,"Sri Lanka","LKA","South Asia",17109247,185784237,0.46840776108104,1,72,1,2,2,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,4,2,2,2,2,2,2,2,2,2,2,3,0,1,2,1,2,2,2,1,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,187454005,0.280030870663153,1,67,2,4,2,2,1,0,1,0,1,0,4,4,4,4,0,2,3,0,1,2,1,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,7,1,1,2,2,2,4,2,2,2,2,2,1,2,2,2,2,4,0,1,1,1,1,1,2,1,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,174826560,0.862363113791891,2,78,2,2,2,2,1,0,1,0,1,0,4,4,4,4,0,2,3,0,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,6,2,2,2,4,2,2,2,2,1,1,2,2,2,2,3,0,2,2,1,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,116540758,0.194914063699701,2,72,2,5,1,1,1,0,1,0,0,0,4,4,1,2,0,1,3,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,4,2,2,2,2,2,1,2,2,1,1,2,0,2,2,1,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,211029037,1.44209430690499,2,51,2,3,1,1,1,0,1,0,1,0,2,4,4,4,0,2,3,0,2,2,2,3,4,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,5,1,1,2,2,2,4,2,2,2,2,2,1,1,2,2,2,4,0,1,1,1,1,2,2,1,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,200186736,1.97689706303846,1,17,1,5,2,2,1,0,1,1,0,0,4,4,4,4,1,4,3,1,1,1,2,3,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,1,2,2,2,2,2,2,2,2,5,1,1,1,2,1,1,1,1,2,2,2,1,1
2024,"Sri Lanka","LKA","South Asia",17109247,202770450,1.14860790490605,1,34,2,5,2,1,1,0,1,1,1,0,4,4,4,4,0,2,3,1,1,1,2,3,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,2,2,2,2,2,1,2,2,2,2,4,1,1,1,1,1,1,1,1,2,2,2,1,1
2024,"Sri Lanka","LKA","South Asia",17109247,157969017,0.183241410734857,1,78,2,1,2,1,1,0,1,0,0,1,3,4,1,4,0,4,3,1,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,4,2,2,2,2,2,2,1,2,1,2,3,0,2,2,1,1,2,3,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,148191283,0.389822845685844,1,48,2,1,1,1,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,2,2,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,1,2,1,2,2,4,2,2,2,2,2,2,2,2,2,2,3,0,1,2,1,1,2,1,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,131060250,0.365746013003726,1,42,2,3,2,2,1,0,1,1,0,0,1,4,4,4,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,4,2,2,1,2,2,1,1,2,2,2,2,1,1,1,1,1,1,2,1,2,2,2,1,1
2024,"Sri Lanka","LKA","South Asia",17109247,124749205,2.96965232243654,1,17,2,4,2,2,1,0,1,0,0,1,4,4,4,4,1,4,3,1,2,2,2,3,4,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,4,2,1,2,2,2,2,2,2,2,2,3,1,1,1,2,1,1,1,2,2,2,2,1,2
2024,"Sri Lanka","LKA","South Asia",17109247,153129952,1.41733558550982,2,52,1,1,2,1,1,0,1,0,1,0,4,4,4,4,0,4,3,0,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,7,1,1,2,2,2,4,2,2,2,2,2,2,2,2,2,2,5,0,1,2,1,4,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,124049573,1.10470736418709,1,35,1,5,2,1,1,0,1,0,0,0,4,4,4,4,0,4,3,0,1,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,0,1,2,2,1,2,1,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,208086316,2.10925915342671,2,52,1,1,2,1,1,0,1,0,1,0,4,1,4,4,0,2,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,4,1,1,1,2,2,4,2,2,2,2,2,1,2,1,2,2,4,0,2,2,1,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,200049434,0.646737364200929,2,84,1,4,2,1,1,0,1,0,1,0,4,4,4,4,0,4,3,0,2,2,2,4,4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,5,1,3,2,2,2,4,2,2,2,2,2,2,2,2,2,2,3,0,2,2,2,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,180879678,0.280030870663153,1,77,2,5,2,2,1,0,1,1,1,1,4,4,1,4,1,2,3,1,1,1,1,3,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,4,2,2,2,2,2,1,2,2,1,2,3,0,1,2,1,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,132994847,1.36784063916307,1,60,2,2,2,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,2,2,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,5,2,2,2,4,2,2,2,2,2,2,2,2,2,2,3,0,1,2,2,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,124471512,0.477467803866246,2,47,1,5,1,1,1,0,1,0,1,0,2,1,4,2,0,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,3,1,2,2,1,2,4,2,2,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,1,2,1,1,2
